MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday_Yes,RainTomorrow_Yes
5.1,13.0,2.4,1.6,8.1,33.0,11.0,20.0,74.0,49.0,1019.1,1020.3,1.0,3.0,9.2,12.6,0.0,0.0
1.2,15.5,0.0,1.6,10.3,20.0,7.0,4.0,75.0,38.0,1027.0,1024.7,0.0,1.0,8.0,14.8,0.0,1.0
3.4,17.1,0.0,1.8,9.5,33.0,13.0,13.0,66.0,40.0,1025.3,1021.0,1.0,2.0,9.8,16.4,0.0,0.0
8.9,12.2,0.8,2.4,1.2,24.0,7.0,11.0,91.0,77.0,1018.1,1013.5,8.0,7.0,9.1,11.4,0.0,0.0
4.6,11.4,1.8,0.6,1.4,30.0,7.0,13.0,99.0,74.0,1022.6,1022.7,8.0,7.0,6.0,11.1,0.0,0.0
3.6,16.6,0.0,0.8,8.2,26.0,6.0,15.0,80.0,52.0,1027.0,1025.1,2.0,6.0,9.3,15.9,0.0,0.0
5.3,15.1,0.0,2.2,2.9,24.0,4.0,11.0,72.0,56.0,1028.4,1027.0,1.0,7.0,11.6,14.6,0.0,0.0
4.9,15.8,0.0,1.6,5.5,20.0,6.0,9.0,90.0,55.0,1027.9,1024.6,3.0,7.0,10.2,14.2,0.0,0.0
9.3,17.2,0.0,1.4,6.2,26.0,7.0,15.0,71.0,50.0,1025.4,1023.8,8.0,5.0,11.4,16.3,0.0,0.0
4.7,16.3,0.0,2.6,10.1,20.0,6.0,9.0,73.0,48.0,1028.6,1026.2,0.0,2.0,11.1,15.7,0.0,0.0
5.2,17.6,0.0,2.2,10.1,17.0,7.0,2.0,64.0,41.0,1029.4,1025.4,0.0,0.0,12.1,17.4,0.0,1.0
5.9,19.9,0.0,5.0,6.3,20.0,4.0,11.0,64.0,31.0,1022.9,1020.7,5.0,2.0,11.4,18.9,0.0,0.0
8.0,20.5,0.0,2.4,9.9,26.0,13.0,9.0,50.0,31.0,1023.0,1018.2,5.0,2.0,13.1,20.1,0.0,0.0
7.2,19.2,0.0,4.2,10.1,44.0,15.0,28.0,40.0,30.0,1018.1,1018.4,1.0,1.0,15.0,17.2,0.0,0.0
2.3,16.2,0.0,4.2,10.8,24.0,9.0,7.0,48.0,27.0,1025.2,1021.4,0.0,1.0,8.3,15.6,0.0,1.0
1.7,17.6,0.0,3.2,8.8,19.0,9.0,6.0,55.0,26.0,1020.7,1016.5,7.0,7.0,7.7,16.2,1.0,1.0
6.2,21.4,0.0,2.4,9.8,43.0,7.0,13.0,48.0,16.0,1016.1,1012.2,7.0,7.0,10.7,20.1,1.0,0.0
8.4,19.1,0.0,5.4,5.8,44.0,15.0,20.0,55.0,29.0,1012.7,1011.1,1.0,1.0,12.8,18.2,0.0,1.0
7.5,19.3,0.0,4.0,9.8,37.0,6.0,13.0,43.0,32.0,1014.6,1012.2,1.0,1.0,14.5,18.7,1.0,1.0
4.1,19.0,0.0,3.8,7.8,28.0,2.0,13.0,53.0,38.0,1017.8,1016.1,0.0,7.0,14.0,17.0,1.0,1.0
6.5,20.3,0.0,2.4,10.7,17.0,6.0,6.0,46.0,32.0,1021.9,1018.8,0.0,1.0,15.5,20.1,1.0,0.0
7.4,22.8,0.0,3.6,10.6,35.0,17.0,15.0,43.0,23.0,1020.8,1016.5,0.0,0.0,13.7,22.5,0.0,1.0
13.4,28.0,0.0,6.4,2.3,57.0,26.0,22.0,25.0,22.0,1013.4,1008.8,7.0,6.0,17.6,26.5,1.0,1.0
7.8,18.2,0.0,6.0,10.8,37.0,15.0,22.0,47.0,28.0,1021.2,1021.8,0.0,1.0,13.1,17.3,1.0,0.0
5.2,18.8,0.0,3.4,10.7,26.0,7.0,11.0,36.0,24.0,1029.4,1025.8,0.0,0.0,13.4,18.4,0.0,0.0
4.9,21.3,0.0,4.0,9.4,24.0,6.0,9.0,51.0,21.0,1026.9,1021.5,2.0,3.0,12.8,20.2,0.0,0.0
10.0,22.8,0.0,3.4,10.0,22.0,2.0,11.0,37.0,28.0,1019.8,1015.3,6.0,1.0,16.6,21.9,0.0,0.0
10.5,27.6,0.0,4.0,4.4,61.0,20.0,28.0,37.0,16.0,1009.3,1004.8,6.0,8.0,18.7,25.6,0.0,0.0
11.9,19.9,0.4,6.2,2.2,30.0,13.0,15.0,68.0,56.0,1012.1,1010.6,7.0,8.0,14.7,18.0,0.0,0.0
14.1,28.9,0.2,2.2,7.0,37.0,13.0,17.0,69.0,29.0,1011.2,1007.0,7.0,5.0,17.2,28.5,0.0,0.0
15.4,23.2,0.0,4.2,3.9,57.0,6.0,19.0,74.0,44.0,1010.5,1006.5,7.0,6.0,17.8,21.9,0.0,1.0
10.4,17.5,0.0,6.0,9.8,65.0,20.0,13.0,42.0,32.0,1015.5,1013.0,4.0,4.0,12.2,16.0,1.0,1.0
6.2,18.8,0.0,4.2,11.0,22.0,9.0,13.0,51.0,30.0,1021.4,1018.4,0.0,0.0,12.0,18.1,1.0,0.0
5.2,23.3,0.0,3.4,11.1,31.0,13.0,17.0,34.0,15.0,1019.9,1015.4,0.0,4.0,15.5,22.5,0.0,0.0
6.5,23.7,0.0,4.8,5.7,24.0,11.0,13.0,32.0,19.0,1017.8,1013.4,3.0,7.0,16.6,23.0,0.0,0.0
15.4,26.7,0.4,5.2,1.4,48.0,19.0,26.0,40.0,20.0,1004.8,1005.0,7.0,7.0,20.7,25.7,0.0,0.0
9.3,16.3,0.0,7.8,11.3,54.0,24.0,11.0,47.0,26.0,1020.0,1017.8,1.0,3.0,11.3,14.7,0.0,0.0
3.5,18.2,0.0,4.0,10.8,35.0,6.0,9.0,44.0,31.0,1023.5,1020.0,1.0,1.0,11.9,17.8,0.0,1.0
6.6,21.1,0.0,4.8,11.0,22.0,4.0,6.0,47.0,28.0,1023.7,1020.2,0.0,2.0,15.2,20.4,1.0,1.0
7.4,22.9,0.0,3.8,11.2,39.0,13.0,9.0,40.0,21.0,1022.5,1017.5,0.0,0.0,15.8,22.0,1.0,0.0
6.1,19.0,8.0,6.0,11.4,30.0,7.0,13.0,57.0,31.0,1019.7,1017.2,0.0,0.0,13.0,18.2,0.0,0.0
6.7,21.7,0.0,3.8,10.6,39.0,13.0,17.0,45.0,26.0,1017.3,1011.4,0.0,2.0,14.5,20.4,0.0,0.0
13.3,21.0,0.0,7.2,8.3,54.0,22.0,28.0,40.0,26.0,1006.6,1006.5,3.0,4.0,16.3,19.1,0.0,0.0
7.9,18.5,0.0,6.2,10.7,41.0,17.0,20.0,71.0,36.0,1013.9,1012.7,3.0,3.0,12.5,16.9,0.0,0.0
4.9,18.6,0.0,4.8,11.3,35.0,6.0,15.0,56.0,29.0,1017.2,1014.2,1.0,1.0,12.1,18.1,0.0,0.0
6.5,26.0,0.0,4.6,11.3,37.0,15.0,13.0,30.0,15.0,1022.6,1018.8,0.0,0.0,17.1,25.6,0.0,0.0
12.0,30.1,0.0,7.6,11.2,44.0,22.0,20.0,18.0,6.0,1022.1,1018.6,0.0,0.0,21.8,29.1,0.0,0.0
14.5,32.7,0.0,10.8,11.0,46.0,19.0,20.0,17.0,7.0,1018.8,1015.8,0.0,0.0,22.9,32.2,0.0,0.0
13.8,24.6,0.0,10.0,10.9,33.0,15.0,11.0,34.0,21.0,1021.6,1018.1,0.0,0.0,16.6,23.8,0.0,0.0
8.1,24.2,0.0,6.4,10.6,24.0,13.0,9.0,17.0,14.0,1020.9,1016.9,5.0,3.0,17.8,24.1,0.0,1.0
7.1,28.2,0.0,5.2,11.5,26.0,15.0,9.0,20.0,6.0,1019.6,1015.5,0.0,0.0,18.5,27.8,1.0,0.0
15.7,31.3,0.0,6.2,3.5,50.0,24.0,11.0,21.0,25.0,1013.4,1013.9,5.0,8.0,24.7,25.9,0.0,0.0
10.9,22.9,7.0,5.2,9.9,24.0,11.0,7.0,77.0,35.0,1022.6,1018.9,3.0,1.0,14.7,22.4,0.0,0.0
9.6,26.6,0.0,4.0,10.9,31.0,6.0,11.0,46.0,27.0,1019.4,1014.8,1.0,3.0,19.8,26.0,0.0,0.0
14.4,29.2,0.0,6.0,9.2,59.0,9.0,17.0,35.0,34.0,1015.4,1012.4,6.0,7.0,22.4,26.5,0.0,0.0
14.8,21.5,0.6,6.8,0.6,44.0,11.0,24.0,51.0,94.0,1013.8,1007.9,7.0,8.0,18.4,17.3,0.0,0.0
9.6,18.7,0.4,9.2,1.9,74.0,26.0,30.0,78.0,45.0,1008.3,1011.2,7.0,6.0,11.4,17.7,0.0,1.0
7.1,21.7,0.0,4.2,11.2,33.0,9.0,17.0,52.0,26.0,1019.4,1015.2,0.0,1.0,14.8,21.1,1.0,1.0
8.8,27.5,0.0,6.2,10.5,65.0,17.0,37.0,29.0,12.0,1013.6,1005.8,0.0,2.0,19.8,26.8,1.0,0.0
8.7,17.7,0.0,13.0,9.7,63.0,30.0,31.0,38.0,24.0,1013.4,1011.4,1.0,5.0,11.4,16.3,0.0,0.0
6.9,16.8,0.0,8.2,11.7,50.0,28.0,31.0,45.0,23.0,1018.5,1014.8,2.0,1.0,11.3,15.6,0.0,0.0
7.7,19.3,0.0,7.0,11.6,39.0,13.0,13.0,41.0,22.0,1016.9,1012.8,1.0,0.0,11.0,18.2,0.0,0.0
5.9,22.1,0.0,5.8,11.5,28.0,6.0,9.0,36.0,16.0,1017.2,1013.0,1.0,3.0,15.0,21.2,0.0,0.0
7.4,27.6,0.0,5.8,11.9,35.0,17.0,20.0,15.0,6.0,1018.0,1013.1,1.0,0.0,20.6,26.7,0.0,0.0
16.6,33.4,0.0,11.0,9.2,72.0,15.0,43.0,24.0,10.0,1006.8,1002.1,7.0,2.0,24.6,31.0,0.0,0.0
11.6,17.7,0.0,10.6,3.7,44.0,17.0,13.0,59.0,32.0,1014.2,1013.3,7.0,6.0,12.7,17.2,0.0,0.0
8.2,20.8,0.0,4.0,7.7,30.0,9.0,11.0,55.0,36.0,1017.8,1016.1,6.0,5.0,14.4,18.7,0.0,0.0
11.2,24.1,0.0,3.8,11.7,33.0,13.0,15.0,54.0,28.0,1020.3,1018.6,1.0,3.0,16.2,21.9,0.0,0.0
8.0,22.4,0.0,7.6,12.0,41.0,7.0,20.0,44.0,23.0,1021.6,1018.2,1.0,4.0,15.1,21.1,0.0,0.0
5.4,18.1,0.0,8.4,12.0,44.0,19.0,20.0,51.0,26.0,1020.6,1019.3,0.0,2.0,9.7,17.1,0.0,0.0
4.0,19.6,0.0,7.4,12.1,31.0,11.0,9.0,42.0,17.0,1023.3,1020.9,0.0,0.0,10.3,18.7,0.0,0.0
6.1,22.0,0.0,5.6,11.9,30.0,17.0,9.0,34.0,16.0,1024.2,1021.6,0.0,1.0,13.6,21.1,0.0,0.0
9.7,24.4,0.0,6.8,7.9,41.0,24.0,7.0,45.0,16.0,1024.4,1020.5,1.0,7.0,14.3,22.1,0.0,0.0
10.3,27.7,0.0,6.6,10.5,48.0,17.0,9.0,39.0,13.0,1019.2,1014.1,1.0,1.0,17.3,25.7,0.0,0.0
16.3,29.1,0.0,8.4,0.9,76.0,24.0,35.0,50.0,73.0,1008.0,1007.1,7.0,7.0,19.0,16.8,0.0,0.0
9.1,23.8,0.6,4.6,10.1,69.0,15.0,35.0,33.0,19.0,1007.6,1003.3,0.0,4.0,16.6,22.4,0.0,0.0
12.4,21.5,0.0,10.4,11.2,54.0,24.0,22.0,47.0,28.0,1008.7,1008.8,2.0,4.0,14.7,20.8,0.0,0.0
9.5,21.6,0.0,7.6,9.2,50.0,19.0,26.0,38.0,29.0,1013.6,1011.7,7.0,7.0,16.0,19.7,0.0,0.0
6.7,19.5,0.0,7.2,12.6,44.0,19.0,22.0,46.0,22.0,1019.9,1018.6,1.0,2.0,11.6,18.9,0.0,0.0
7.8,22.1,0.0,7.6,9.6,31.0,7.0,15.0,46.0,30.0,1023.4,1021.4,0.0,5.0,14.4,20.3,0.0,0.0
8.5,24.8,0.0,6.0,12.5,35.0,7.0,7.0,40.0,20.0,1026.4,1023.8,0.0,0.0,16.3,24.2,0.0,0.0
9.9,28.6,0.0,7.0,12.9,30.0,13.0,9.0,27.0,13.0,1026.3,1022.6,0.0,0.0,19.4,27.3,0.0,0.0
13.9,32.6,0.0,7.6,12.7,39.0,13.0,13.0,15.0,11.0,1022.6,1018.8,0.0,0.0,23.5,31.6,0.0,0.0
15.4,36.0,0.0,9.6,12.3,33.0,11.0,17.0,12.0,7.0,1020.1,1017.4,1.0,6.0,27.2,34.5,0.0,0.0
17.1,36.7,0.0,11.4,9.8,48.0,6.0,11.0,13.0,5.0,1018.5,1016.7,3.0,5.0,27.6,36.0,0.0,0.0
17.5,35.1,0.0,11.2,11.0,43.0,13.0,6.0,19.0,13.0,1019.0,1016.7,3.0,3.0,28.0,33.2,0.0,0.0
9.8,16.1,6.0,6.8,0.1,57.0,11.0,28.0,95.0,94.0,1015.9,1014.0,8.0,8.0,12.0,15.0,0.0,0.0
15.3,26.1,0.2,3.6,8.0,35.0,20.0,7.0,73.0,57.0,1021.9,1019.4,7.0,6.0,18.6,24.1,0.0,1.0
16.4,31.2,0.2,4.4,8.2,44.0,17.0,19.0,64.0,30.0,1020.4,1017.7,5.0,5.0,21.6,30.4,1.0,0.0
17.9,30.7,0.0,8.6,11.8,33.0,15.0,7.0,61.0,32.0,1021.4,1019.0,1.0,7.0,22.5,29.7,0.0,1.0
19.6,33.4,0.0,8.8,11.8,31.0,13.0,4.0,46.0,24.0,1021.7,1018.6,2.0,3.0,25.3,32.2,1.0,1.0
21.2,35.0,0.0,10.0,12.8,26.0,13.0,6.0,39.0,24.0,1021.5,1018.3,1.0,3.0,26.6,33.3,0.0,0.0
21.9,37.5,0.0,10.4,12.7,28.0,15.0,15.0,29.0,17.0,1019.6,1015.7,2.0,3.0,29.6,36.3,0.0,0.0
21.3,38.3,0.0,12.6,11.3,56.0,20.0,24.0,18.0,10.0,1013.8,1010.3,6.0,7.0,31.2,37.4,0.0,0.0
16.7,28.3,0.0,14.6,10.6,30.0,11.0,17.0,48.0,20.0,1017.8,1015.8,7.0,3.0,18.5,26.5,0.0,0.0
14.3,27.3,0.0,10.4,13.1,30.0,15.0,11.0,27.0,16.0,1019.1,1016.3,1.0,1.0,19.9,26.3,0.0,0.0
14.9,31.3,0.0,8.6,12.7,44.0,17.0,9.0,55.0,20.0,1020.0,1017.5,0.0,2.0,21.7,30.3,0.0,0.0
16.6,29.2,0.0,10.6,11.5,41.0,20.0,17.0,53.0,33.0,1024.1,1021.6,1.0,4.0,21.4,27.6,0.0,0.0
18.0,31.8,0.0,10.2,12.6,43.0,24.0,15.0,55.0,27.0,1024.9,1021.7,1.0,4.0,22.6,30.9,0.0,0.0
20.0,32.7,0.0,10.6,11.7,35.0,20.0,13.0,44.0,23.0,1023.0,1018.9,1.0,2.0,24.6,30.9,0.0,0.0
18.9,34.1,0.0,9.6,13.7,43.0,15.0,11.0,46.0,20.0,1020.5,1017.1,0.0,2.0,24.1,32.9,0.0,0.0
19.8,36.5,0.0,10.2,12.8,30.0,20.0,6.0,22.0,15.0,1020.9,1017.9,0.0,1.0,27.8,34.5,0.0,0.0
21.7,40.4,0.0,11.8,10.3,72.0,9.0,11.0,20.0,10.0,1018.8,1014.4,1.0,2.0,31.5,39.1,0.0,1.0
21.9,37.4,0.0,13.8,13.1,37.0,11.0,17.0,21.0,7.0,1014.7,1011.0,1.0,1.0,30.0,37.2,1.0,0.0
20.2,36.4,0.0,14.2,13.2,37.0,15.0,9.0,43.0,16.0,1013.6,1009.7,1.0,1.0,25.2,35.2,0.0,0.0
22.5,39.8,0.0,10.6,11.4,33.0,13.0,9.0,16.0,8.0,1010.7,1007.9,1.0,1.0,32.1,38.0,0.0,0.0
25.3,41.7,0.0,12.4,7.7,46.0,15.0,6.0,12.0,8.0,1008.0,1003.8,1.0,7.0,34.3,39.2,0.0,0.0
21.0,41.8,0.0,14.8,12.7,31.0,17.0,11.0,24.0,8.0,1008.4,1005.2,1.0,1.0,27.3,39.9,0.0,0.0
26.1,33.1,0.0,12.0,2.9,57.0,22.0,17.0,42.0,51.0,1006.1,1008.2,8.0,7.0,28.6,27.4,1.0,0.0
17.6,19.6,0.2,10.0,0.2,43.0,9.0,13.0,64.0,79.0,1018.3,1018.5,8.0,8.0,18.3,14.8,0.0,0.0
13.8,33.8,7.0,1.8,6.1,35.0,19.0,11.0,70.0,36.0,1018.2,1015.2,7.0,7.0,19.6,32.3,0.0,0.0
19.4,36.7,0.0,6.4,12.0,54.0,26.0,19.0,44.0,22.0,1017.4,1013.0,1.0,6.0,27.5,34.8,0.0,0.0
21.4,28.1,0.6,12.6,4.6,44.0,7.0,17.0,73.0,65.0,1011.5,1011.3,7.0,7.0,24.0,23.7,0.0,0.0
15.4,33.0,2.0,4.8,12.6,41.0,6.0,20.0,41.0,24.0,1012.5,1009.4,0.0,1.0,24.8,30.6,0.0,0.0
19.8,32.2,0.0,11.6,11.1,52.0,17.0,19.0,35.0,12.0,1009.3,1005.2,0.0,1.0,21.6,30.1,0.0,0.0
18.5,26.2,0.0,15.6,12.0,57.0,30.0,24.0,42.0,25.0,1006.2,1005.4,3.0,1.0,20.0,24.5,0.0,0.0
15.4,27.3,0.0,10.8,10.9,37.0,11.0,19.0,43.0,25.0,1010.3,1008.1,1.0,7.0,20.7,25.6,0.0,1.0
14.0,28.0,0.0,8.8,12.4,37.0,20.0,15.0,50.0,19.0,1013.6,1012.5,1.0,2.0,19.1,26.8,1.0,0.0
15.3,29.8,0.0,10.0,12.5,37.0,20.0,9.0,37.0,11.0,1019.1,1016.6,0.0,1.0,20.2,28.4,0.0,0.0
17.1,34.0,0.0,12.0,11.8,33.0,20.0,9.0,28.0,9.0,1019.0,1015.4,0.0,1.0,23.7,31.5,0.0,0.0
17.5,35.8,0.0,11.0,12.4,41.0,7.0,19.0,33.0,7.0,1015.8,1013.1,0.0,1.0,25.0,35.0,0.0,0.0
17.5,33.5,0.0,13.6,12.5,39.0,9.0,9.0,24.0,13.0,1014.8,1012.0,1.0,1.0,24.6,30.7,0.0,0.0
19.8,37.5,0.0,10.8,12.5,37.0,7.0,13.0,16.0,7.0,1012.6,1009.1,1.0,2.0,29.1,36.2,0.0,0.0
13.3,31.3,0.0,13.8,12.5,24.0,9.0,9.0,49.0,15.0,1011.6,1008.7,1.0,1.0,19.0,28.4,0.0,1.0
18.9,35.0,0.0,10.4,4.0,54.0,15.0,28.0,14.0,13.0,1008.6,1007.1,6.0,8.0,26.7,32.1,1.0,1.0
13.4,31.9,0.0,8.2,12.2,33.0,13.0,13.0,22.0,9.0,1019.1,1015.5,2.0,1.0,21.1,29.7,1.0,0.0
18.4,33.9,0.0,11.8,12.4,37.0,13.0,19.0,30.0,14.0,1017.3,1014.4,1.0,1.0,24.1,31.7,0.0,0.0
18.9,35.9,0.0,12.8,12.4,39.0,15.0,11.0,23.0,11.0,1016.5,1014.0,1.0,1.0,27.1,34.5,0.0,1.0
19.8,38.8,0.0,12.4,12.6,54.0,11.0,6.0,42.0,9.0,1017.1,1013.9,0.0,1.0,27.2,36.9,1.0,1.0
22.8,41.9,0.0,13.4,12.7,44.0,20.0,15.0,24.0,6.0,1014.9,1011.7,1.0,3.0,31.2,40.8,1.0,0.0
26.5,41.8,0.0,15.2,11.1,67.0,31.0,22.0,20.0,14.0,1013.0,1009.3,1.0,5.0,34.4,38.5,0.0,0.0
18.7,24.8,1.6,15.2,2.4,41.0,11.0,13.0,96.0,71.0,1015.6,1016.0,8.0,7.0,18.8,19.9,0.0,1.0
14.3,30.9,0.2,4.0,12.5,31.0,11.0,9.0,25.0,15.0,1017.8,1014.9,1.0,0.0,22.5,29.1,1.0,1.0
17.6,34.2,0.0,10.6,11.7,35.0,13.0,9.0,24.0,13.0,1016.5,1013.0,1.0,3.0,25.6,33.2,1.0,1.0
19.2,37.6,0.0,11.6,12.4,31.0,11.0,13.0,22.0,12.0,1012.9,1008.9,3.0,3.0,27.2,35.5,1.0,0.0
22.6,38.4,0.0,11.4,12.9,41.0,22.0,9.0,39.0,13.0,1009.9,1007.4,1.0,4.0,27.7,36.7,0.0,1.0
21.9,39.7,0.0,12.8,12.0,39.0,17.0,17.0,44.0,20.0,1011.7,1008.8,1.0,3.0,29.5,37.6,1.0,0.0
19.4,24.7,17.2,14.2,0.0,33.0,7.0,7.0,97.0,84.0,1007.7,1006.9,8.0,8.0,20.4,23.1,0.0,0.0
20.3,25.4,7.2,12.4,3.4,31.0,13.0,15.0,69.0,73.0,1010.7,1009.7,7.0,7.0,21.5,24.4,0.0,1.0
18.6,29.7,6.6,3.8,5.2,33.0,11.0,9.0,93.0,71.0,1011.9,1009.4,8.0,7.0,22.0,28.1,1.0,0.0
21.9,32.2,0.0,3.4,8.1,39.0,13.0,17.0,89.0,54.0,1012.8,1011.2,8.0,5.0,23.3,29.7,0.0,0.0
21.9,33.6,0.0,7.8,12.9,41.0,13.0,24.0,69.0,39.0,1016.7,1014.7,1.0,3.0,25.1,32.3,0.0,0.0
22.3,32.3,0.0,12.2,11.2,43.0,19.0,20.0,52.0,42.0,1017.7,1014.6,5.0,7.0,24.8,30.8,0.0,0.0
21.5,27.2,0.0,10.6,0.5,46.0,22.0,26.0,71.0,50.0,1014.7,1012.6,7.0,7.0,23.5,26.6,0.0,1.0
19.3,26.4,1.6,4.0,2.2,30.0,13.0,19.0,96.0,86.0,1011.1,1008.9,8.0,8.0,21.3,23.8,0.0,0.0
21.0,33.4,3.0,2.2,9.5,44.0,7.0,19.0,81.0,46.0,1008.2,1007.1,6.0,6.0,24.0,31.3,0.0,0.0
18.1,29.8,0.0,11.4,12.7,37.0,19.0,13.0,40.0,16.0,1015.0,1013.0,1.0,1.0,20.7,28.1,0.0,0.0
16.6,35.0,0.0,11.0,13.1,26.0,11.0,6.0,58.0,13.0,1015.0,1012.0,0.0,2.0,23.1,33.3,0.0,0.0
19.5,33.7,6.4,6.0,9.8,28.0,6.0,7.0,68.0,32.0,1015.3,1012.3,5.0,7.0,25.9,32.9,0.0,0.0
22.7,35.7,0.0,8.8,11.0,30.0,7.0,7.0,26.0,15.0,1013.7,1010.8,6.0,5.0,25.6,34.9,0.0,0.0
21.9,36.4,0.0,10.8,13.6,37.0,22.0,15.0,51.0,27.0,1016.0,1013.3,1.0,3.0,27.0,34.9,0.0,0.0
23.3,37.2,0.0,12.6,11.0,33.0,17.0,7.0,46.0,26.0,1017.3,1015.2,0.0,3.0,28.9,34.8,0.0,1.0
23.8,39.7,0.0,10.8,12.5,30.0,13.0,11.0,41.0,18.0,1016.8,1013.5,1.0,2.0,30.7,37.7,1.0,1.0
24.8,41.6,0.0,12.6,11.6,37.0,4.0,13.0,33.0,14.0,1013.9,1010.3,1.0,1.0,33.0,41.4,1.0,0.0
24.5,42.4,0.0,15.0,12.3,56.0,20.0,7.0,21.0,9.0,1011.2,1007.5,1.0,1.0,33.9,39.5,0.0,0.0
20.5,34.8,0.0,14.2,11.9,35.0,11.0,19.0,36.0,22.0,1014.2,1011.7,4.0,1.0,22.5,32.8,0.0,0.0
20.6,39.4,0.0,12.8,10.3,50.0,17.0,4.0,48.0,25.0,1013.4,1009.4,1.0,6.0,28.1,35.6,0.0,0.0
24.8,38.2,0.2,10.6,11.1,57.0,13.0,20.0,51.0,20.0,1010.2,1005.8,2.0,3.0,28.9,37.5,0.0,0.0
21.2,29.0,0.0,13.0,12.0,43.0,20.0,17.0,42.0,13.0,1008.5,1007.1,1.0,1.0,21.9,28.4,0.0,0.0
15.6,24.6,0.0,15.0,12.4,46.0,22.0,24.0,32.0,14.0,1010.5,1009.3,0.0,1.0,17.2,22.8,0.0,0.0
11.3,28.8,0.0,11.2,12.9,50.0,9.0,20.0,29.0,12.0,1012.9,1011.2,0.0,0.0,18.1,26.5,0.0,0.0
13.8,34.8,0.0,12.8,12.8,28.0,6.0,9.0,18.0,6.0,1013.7,1010.6,0.0,0.0,23.2,32.9,0.0,1.0
20.2,40.3,0.0,11.2,13.2,30.0,7.0,11.0,12.0,6.0,1011.7,1008.7,1.0,1.0,29.1,38.6,1.0,1.0
23.2,41.3,0.0,14.8,12.7,44.0,13.0,22.0,14.0,2.0,1010.4,1007.4,0.0,0.0,31.8,39.6,1.0,0.0
24.2,41.3,0.0,14.6,12.0,33.0,11.0,9.0,11.0,6.0,1009.8,1006.7,1.0,1.0,31.5,40.4,0.0,0.0
27.0,41.8,0.0,13.0,11.8,44.0,11.0,15.0,26.0,13.0,1009.0,1006.3,2.0,3.0,34.1,40.1,0.0,0.0
22.9,36.2,0.0,15.0,6.4,39.0,11.0,9.0,28.0,22.0,1007.5,1006.4,7.0,7.0,30.2,32.4,0.0,0.0
24.0,38.0,0.0,9.4,8.9,33.0,9.0,7.0,33.0,18.0,1007.7,1006.9,4.0,3.0,27.9,35.6,0.0,0.0
24.0,37.4,0.0,11.0,12.2,46.0,24.0,24.0,43.0,19.0,1011.9,1009.2,1.0,2.0,27.1,35.6,0.0,0.0
24.0,34.1,0.0,15.8,8.0,43.0,24.0,9.0,45.0,29.0,1010.4,1007.5,5.0,7.0,26.5,33.0,0.0,0.0
23.8,32.1,0.0,11.6,5.5,39.0,15.0,17.0,64.0,32.0,1010.4,1008.0,7.0,7.0,25.2,31.8,0.0,1.0
23.1,33.3,0.0,10.0,4.5,54.0,26.0,31.0,48.0,20.0,1010.3,1007.1,7.0,5.0,23.6,31.3,1.0,0.0
22.7,29.9,0.0,13.2,0.8,56.0,24.0,24.0,59.0,87.0,1008.0,1005.9,7.0,8.0,24.0,22.2,0.0,0.0
19.7,26.8,7.2,2.4,2.9,39.0,9.0,20.0,93.0,76.0,1006.3,1007.1,8.0,7.0,22.0,24.4,0.0,0.0
19.8,25.3,0.0,4.1,6.4,37.0,11.0,17.0,83.0,91.0,1012.1,1011.4,7.0,7.0,20.5,22.5,0.0,0.0
22.7,30.4,0.0,5.0,4.2,35.0,13.0,6.0,80.0,76.0,1018.1,1016.2,7.0,7.0,24.5,25.9,0.0,0.0
20.8,32.1,9.6,4.4,12.6,31.0,20.0,7.0,77.0,48.0,1018.8,1017.3,1.0,3.0,24.1,31.1,0.0,0.0
23.4,35.7,0.0,8.6,12.6,24.0,9.0,9.0,52.0,34.0,1015.4,1012.1,1.0,5.0,28.5,33.1,0.0,0.0
20.1,23.6,22.4,5.6,0.0,24.0,9.0,9.0,97.0,92.0,1010.0,1007.7,8.0,8.0,21.4,22.5,0.0,0.0
18.0,29.3,0.6,3.0,12.9,35.0,15.0,19.0,64.0,37.0,1009.6,1008.8,2.0,1.0,21.8,28.5,1.0,1.0
18.0,30.3,0.0,8.0,12.8,30.0,6.0,9.0,66.0,35.0,1012.2,1011.2,1.0,2.0,22.8,29.0,1.0,0.0
19.9,31.7,0.0,7.2,12.8,30.0,13.0,11.0,69.0,33.0,1013.5,1012.9,0.0,1.0,23.3,30.6,0.0,0.0
19.3,30.7,0.0,7.8,12.7,39.0,17.0,15.0,65.0,38.0,1016.7,1016.2,0.0,1.0,22.8,29.6,0.0,1.0
17.5,30.7,0.0,10.4,12.4,41.0,19.0,9.0,54.0,39.0,1019.4,1017.1,1.0,3.0,20.7,28.7,1.0,0.0
20.6,32.5,0.0,7.6,12.2,30.0,19.0,7.0,61.0,32.0,1018.0,1014.8,2.0,3.0,23.3,31.1,0.0,0.0
20.9,34.0,0.0,8.0,12.4,31.0,9.0,6.0,51.0,25.0,1016.9,1014.2,1.0,2.0,25.8,33.1,0.0,0.0
22.4,30.9,0.0,7.6,12.6,35.0,19.0,13.0,41.0,30.0,1016.4,1015.3,1.0,1.0,22.8,29.9,0.0,0.0
